attendance_id,employee_id,attendance_date,status,check_in,check_out,overtime_hours,year,month,month_name,day_name
ATT036097,EMP01226,2025-12-04,Half Day,10:45:00,18:19:00,0.0,2025,12,December,Thursday
ATT013947,EMP01226,2026-06-11,Present,10:59:00,19:52:00,0.0,2026,6,June,Thursday
ATT010778,EMP01226,2026-06-23,Present,10:13:00,18:57:00,0.0,2026,6,June,Tuesday
ATT038606,EMP01226,2026-06-28,On Leave,,,0.0,2026,6,June,Sunday
ATT029221,EMP01227,2025-01-21,Present,08:15:00,18:53:00,0.0,2025,1,January,Tuesday
ATT041026,EMP01227,2025-02-02,Present,08:46:00,17:36:00,0.0,2025,2,February,Sunday
ATT010451,EMP01227,2025-02-16,Present,10:14:00,17:31:00,0.0,2025,2,February,Sunday
ATT038461,EMP01227,2025-03-26,Present,09:50:00,19:17:00,0.0,2025,3,March,Wednesday
ATT026658,EMP01227,2025-03-29,Present,09:36:00,17:53:00,0.0,2025,3,March,Saturday
ATT004337,EMP01227,2025-08-24,Present,09:50:00,18:23:00,0.0,2025,8,August,Sunday
ATT020694,EMP01227,2025-09-05,Half Day,09:46:00,20:20:00,0.0,2025,9,September,Friday
ATT017232,EMP01227,2025-09-16,Present,08:07:00,18:08:00,0.0,2025,9,September,Tuesday
ATT041006,EMP01227,2025-10-13,Present,09:47:00,20:39:00,0.0,2025,10,October,Monday
ATT039585,EMP01228,2025-01-12,Present,09:38:00,17:28:00,0.0,2025,1,January,Sunday
ATT040973,EMP01228,2026-06-11,Present,08:16:00,17:05:00,0.0,2026,6,June,Thursday
ATT028836,EMP01228,2026-06-28,Present,08:18:00,18:44:00,0.0,2026,6,June,Sunday
ATT039045,EMP01229,2025-01-19,Present,08:28:00,20:55:00,0.0,2025,1,January,Sunday
ATT017421,EMP01229,2025-03-25,Present,08:13:00,20:17:00,0.0,2025,3,March,Tuesday
ATT017932,EMP01229,2025-04-02,Present,08:18:00,20:48:00,0.0,2025,4,April,Wednesday
ATT013737,EMP01229,2025-05-09,Present,08:50:00,17:37:00,0.0,2025,5,May,Friday
ATT022482,EMP01229,2025-06-04,Work From Home,09:34:00,20:53:00,0.0,2025,6,June,Wednesday
ATT021892,EMP01229,2025-07-29,Present,10:33:00,20:32:00,0.0,2025,7,July,Tuesday
ATT019965,EMP01229,2025-09-17,Absent,,,0.0,2025,9,September,Wednesday
ATT011153,EMP01229,2025-09-18,On Leave,,,0.0,2025,9,September,Thursday
ATT001947,EMP01229,2025-09-19,Present,09:52:00,18:20:00,0.0,2025,9,September,Friday
ATT031215,EMP01229,2025-09-26,Present,08:19:00,20:33:00,0.0,2025,9,September,Friday
ATT029724,EMP01229,2025-11-16,Present,10:29:00,18:44:00,0.0,2025,11,November,Sunday
ATT002334,EMP01229,2025-12-06,Absent,,,0.0,2025,12,December,Saturday
ATT036387,EMP01229,2026-03-13,Absent,,,0.0,2026,3,March,Friday
ATT041989,EMP01229,2026-04-28,Present,08:30:00,18:19:00,3.1,2026,4,April,Tuesday
ATT029307,EMP01229,2026-06-28,Present,08:33:00,18:16:00,0.0,2026,6,June,Sunday
ATT001670,EMP01230,2025-04-11,Present,09:17:00,18:40:00,0.0,2025,4,April,Friday
ATT004556,EMP01230,2025-09-03,Present,08:17:00,18:24:00,0.0,2025,9,September,Wednesday
ATT032067,EMP01230,2025-09-11,On Leave,,,0.0,2025,9,September,Thursday
ATT001417,EMP01230,2025-10-02,Present,08:29:00,20:36:00,0.0,2025,10,October,Thursday
ATT015331,EMP01230,2025-10-23,Present,09:40:00,18:59:00,0.0,2025,10,October,Thursday
ATT016840,EMP01230,2026-01-15,Present,09:09:00,19:11:00,0.0,2026,1,January,Thursday
ATT038817,EMP01230,2026-01-20,Present,08:13:00,17:28:00,0.0,2026,1,January,Tuesday
ATT003093,EMP01230,2026-05-22,Present,08:40:00,18:14:00,0.0,2026,5,May,Friday
ATT021666,EMP01230,2026-05-27,Half Day,08:47:00,20:09:00,0.0,2026,5,May,Wednesday
ATT030759,EMP01230,2026-07-16,Present,08:18:00,20:42:00,0.0,2026,7,July,Thursday
ATT014515,EMP01231,2025-01-17,Present,10:08:00,17:19:00,0.0,2025,1,January,Friday
ATT005412,EMP01231,2025-03-19,Present,10:26:00,19:40:00,0.0,2025,3,March,Wednesday
ATT029593,EMP01231,2025-05-05,Work From Home,10:42:00,20:03:00,0.0,2025,5,May,Monday
ATT005091,EMP01231,2025-05-18,Present,09:21:00,19:45:00,0.0,2025,5,May,Sunday
ATT034220,EMP01231,2025-06-27,On Leave,,,0.0,2025,6,June,Friday
ATT016953,EMP01231,2025-07-05,Work From Home,10:16:00,20:47:00,0.0,2025,7,July,Saturday
ATT000462,EMP01231,2025-07-14,Present,10:52:00,20:20:00,0.0,2025,7,July,Monday
ATT007876,EMP01231,2025-08-22,Work From Home,10:55:00,17:38:00,0.0,2025,8,August,Friday
ATT013034,EMP01231,2025-11-26,Present,10:12:00,17:52:00,0.0,2025,11,November,Wednesday
ATT028697,EMP01231,2026-05-18,Present,10:10:00,18:54:00,0.0,2026,5,May,Monday
ATT007957,EMP01231,2026-07-05,On Leave,,,0.0,2026,7,July,Sunday
ATT024667,EMP01231,2026-07-06,Work From Home,09:57:00,19:30:00,0.0,2026,7,July,Monday
ATT027196,EMP01232,2025-02-09,Present,08:43:00,19:17:00,0.0,2025,2,February,Sunday
ATT025423,EMP01232,2025-03-18,Present,09:49:00,20:46:00,0.0,2025,3,March,Tuesday
ATT038112,EMP01232,2025-03-31,Present,08:58:00,18:23:00,0.0,2025,3,March,Monday
ATT040515,EMP01232,2025-04-15,Present,10:06:00,19:29:00,8.7,2025,4,April,Tuesday
ATT006989,EMP01232,2025-04-18,Present,09:39:00,19:03:00,0.0,2025,4,April,Friday
ATT040679,EMP01232,2025-05-26,Present,09:52:00,17:07:00,0.0,2025,5,May,Monday
ATT011639,EMP01232,2025-05-29,Work From Home,08:35:00,18:12:00,0.0,2025,5,May,Thursday
ATT002818,EMP01232,2025-06-30,Present,08:51:00,19:46:00,0.0,2025,6,June,Monday
ATT028977,EMP01232,2025-07-02,Present,08:19:00,20:03:00,0.0,2025,7,July,Wednesday
ATT020140,EMP01232,2025-07-16,Present,09:29:00,18:31:00,0.0,2025,7,July,Wednesday
ATT027942,EMP01232,2025-08-29,Present,10:16:00,17:34:00,0.0,2025,8,August,Friday
ATT036267,EMP01232,2025-11-02,Present,10:03:00,17:37:00,0.0,2025,11,November,Sunday
ATT001045,EMP01232,2026-02-05,Present,09:01:00,19:18:00,0.0,2026,2,February,Thursday
ATT026898,EMP01232,2026-03-13,On Leave,,,0.0,2026,3,March,Friday
ATT004867,EMP01232,2026-03-17,Present,09:48:00,18:10:00,0.0,2026,3,March,Tuesday
ATT009711,EMP01233,2025-05-14,Present,08:54:00,18:10:00,0.0,2025,5,May,Wednesday
ATT019045,EMP01233,2025-05-22,Present,09:49:00,17:56:00,2.1,2025,5,May,Thursday
ATT036900,EMP01233,2025-06-15,Present,08:43:00,20:49:00,0.0,2025,6,June,Sunday
ATT030544,EMP01233,2025-08-03,Present,10:05:00,18:39:00,0.0,2025,8,August,Sunday
ATT028434,EMP01233,2025-09-21,Present,10:53:00,18:12:00,0.8,2025,9,September,Sunday
ATT030548,EMP01233,2025-09-27,Present,09:52:00,17:42:00,0.0,2025,9,September,Saturday
ATT021363,EMP01233,2026-01-05,Present,10:28:00,19:35:00,0.0,2026,1,January,Monday
ATT020025,EMP01233,2026-02-14,Work From Home,10:00:00,19:01:00,0.0,2026,2,February,Saturday
ATT031559,EMP01233,2026-06-21,Present,08:45:00,20:36:00,2.2,2026,6,June,Sunday
ATT012527,EMP01233,2026-06-30,Absent,,,0.0,2026,6,June,Tuesday
ATT010831,EMP01234,2025-01-18,Present,10:20:00,19:00:00,0.0,2025,1,January,Saturday
ATT040157,EMP01234,2025-03-18,Absent,,,0.0,2025,3,March,Tuesday
ATT006203,EMP01234,2025-03-24,Present,09:52:00,20:01:00,1.1,2025,3,March,Monday
ATT007951,EMP01234,2025-04-14,Present,10:50:00,17:23:00,0.0,2025,4,April,Monday
ATT037964,EMP01234,2025-04-17,On Leave,,,0.0,2025,4,April,Thursday
ATT020347,EMP01234,2025-04-24,Present,08:36:00,20:50:00,0.0,2025,4,April,Thursday
ATT001214,EMP01234,2025-05-31,Present,09:28:00,20:15:00,0.0,2025,5,May,Saturday
ATT036366,EMP01234,2025-06-06,Present,10:29:00,19:59:00,0.0,2025,6,June,Friday
ATT020150,EMP01234,2025-06-17,Half Day,09:03:00,19:51:00,0.0,2025,6,June,Tuesday
ATT021136,EMP01234,2025-09-24,Present,09:11:00,17:20:00,0.0,2025,9,September,Wednesday
ATT016191,EMP01234,2025-09-29,Present,10:14:00,17:21:00,0.0,2025,9,September,Monday
ATT030422,EMP01234,2025-12-19,Present,09:47:00,17:16:00,2.8,2025,12,December,Friday
ATT041837,EMP01234,2025-12-25,Present,10:27:00,20:06:00,1.9,2025,12,December,Thursday
ATT000375,EMP01234,2026-01-30,Present,09:08:00,19:44:00,0.0,2026,1,January,Friday
ATT017962,EMP01234,2026-02-09,Present,10:17:00,18:46:00,0.0,2026,2,February,Monday
ATT031719,EMP01234,2026-04-25,On Leave,,,0.0,2026,4,April,Saturday
ATT002024,EMP01234,2026-06-28,Absent,,,0.0,2026,6,June,Sunday
ATT030574,EMP01235,2025-02-24,Present,09:44:00,20:54:00,0.0,2025,2,February,Monday
ATT032115,EMP01235,2025-02-26,Absent,,,0.0,2025,2,February,Wednesday
ATT038324,EMP01235,2025-03-17,Present,08:40:00,20:37:00,0.0,2025,3,March,Monday
ATT037156,EMP01235,2025-05-05,Present,08:58:00,17:48:00,0.0,2025,5,May,Monday
ATT023448,EMP01235,2025-05-26,Present,09:04:00,20:46:00,0.0,2025,5,May,Monday
ATT021513,EMP01235,2025-06-02,Present,08:07:00,18:22:00,0.7,2025,6,June,Monday
ATT037192,EMP01235,2025-06-03,Present,10:05:00,20:26:00,0.0,2025,6,June,Tuesday
ATT007078,EMP01235,2025-07-25,On Leave,,,0.0,2025,7,July,Friday
ATT013628,EMP01235,2025-09-07,Present,09:38:00,19:46:00,0.0,2025,9,September,Sunday
ATT030227,EMP01235,2025-09-09,Present,10:11:00,17:49:00,0.0,2025,9,September,Tuesday
ATT039440,EMP01235,2025-10-07,Present,09:52:00,19:21:00,0.0,2025,10,October,Tuesday
ATT004165,EMP01235,2025-12-23,Work From Home,08:50:00,18:50:00,0.0,2025,12,December,Tuesday
ATT005797,EMP01235,2025-12-26,Present,08:36:00,18:07:00,0.0,2025,12,December,Friday
ATT018534,EMP01235,2025-12-28,Work From Home,08:19:00,20:56:00,0.0,2025,12,December,Sunday
ATT041254,EMP01235,2025-12-30,Half Day,09:53:00,20:24:00,0.0,2025,12,December,Tuesday
ATT006137,EMP01235,2026-01-18,Present,08:17:00,17:50:00,0.0,2026,1,January,Sunday
ATT037750,EMP01235,2026-01-19,Present,09:14:00,17:37:00,0.0,2026,1,January,Monday
ATT018013,EMP01235,2026-05-13,On Leave,,,0.0,2026,5,May,Wednesday
ATT040393,EMP01235,2026-06-03,Work From Home,09:06:00,19:08:00,0.0,2026,6,June,Wednesday
ATT005689,EMP01235,2026-06-14,Present,09:25:00,19:02:00,0.0,2026,6,June,Sunday
ATT009858,EMP01235,2026-07-15,Present,09:36:00,19:24:00,0.0,2026,7,July,Wednesday
ATT009482,EMP01235,2026-07-20,Work From Home,09:53:00,18:53:00,0.0,2026,7,July,Monday
ATT003446,EMP01236,2025-05-20,On Leave,,,0.0,2025,5,May,Tuesday
ATT040725,EMP01236,2025-07-04,Present,09:17:00,19:13:00,0.0,2025,7,July,Friday
ATT040538,EMP01236,2025-08-12,Present,08:39:00,18:43:00,0.0,2025,8,August,Tuesday
ATT019410,EMP01236,2025-08-17,Present,10:28:00,18:05:00,0.0,2025,8,August,Sunday
ATT021934,EMP01236,2025-08-27,On Leave,,,0.0,2025,8,August,Wednesday
ATT015595,EMP01236,2025-08-31,Present,08:15:00,18:14:00,0.0,2025,8,August,Sunday
ATT004484,EMP01236,2025-09-17,Present,09:53:00,20:00:00,0.0,2025,9,September,Wednesday
ATT041721,EMP01236,2025-10-13,Present,10:17:00,17:30:00,0.0,2025,10,October,Monday
ATT036028,EMP01236,2026-01-22,On Leave,,,0.0,2026,1,January,Thursday
ATT007017,EMP01236,2026-01-29,Present,08:17:00,17:56:00,0.0,2026,1,January,Thursday
ATT026889,EMP01236,2026-02-22,Present,08:30:00,20:40:00,0.0,2026,2,February,Sunday
ATT025497,EMP01236,2026-02-25,Present,10:15:00,19:07:00,0.0,2026,2,February,Wednesday
ATT032792,EMP01236,2026-03-17,Present,08:00:00,18:35:00,0.0,2026,3,March,Tuesday
ATT025864,EMP01236,2026-05-06,Present,08:47:00,20:48:00,0.0,2026,5,May,Wednesday
ATT011373,EMP01236,2026-07-10,On Leave,,,0.0,2026,7,July,Friday
ATT003922,EMP01237,2025-03-02,Work From Home,08:21:00,19:19:00,0.0,2025,3,March,Sunday
ATT027513,EMP01237,2025-03-10,Present,10:20:00,18:00:00,0.0,2025,3,March,Monday
ATT015463,EMP01237,2025-05-07,Present,08:33:00,17:53:00,2.0,2025,5,May,Wednesday
ATT005668,EMP01237,2025-05-18,Present,09:58:00,18:11:00,0.0,2025,5,May,Sunday
ATT041773,EMP01237,2025-05-26,Present,09:32:00,19:27:00,0.0,2025,5,May,Monday
ATT013815,EMP01237,2025-06-25,Present,08:49:00,18:18:00,0.0,2025,6,June,Wednesday
ATT004436,EMP01237,2025-09-28,Present,10:13:00,19:42:00,12.7,2025,9,September,Sunday
ATT036580,EMP01237,2025-10-07,On Leave,,,0.0,2025,10,October,Tuesday
ATT009559,EMP01237,2025-12-26,Present,09:18:00,17:21:00,0.0,2025,12,December,Friday
ATT017629,EMP01237,2025-12-31,Present,08:09:00,19:16:00,0.0,2025,12,December,Wednesday
ATT021492,EMP01237,2026-01-24,Present,10:35:00,18:34:00,0.0,2026,1,January,Saturday
ATT016657,EMP01237,2026-04-11,Present,08:29:00,19:29:00,0.0,2026,4,April,Saturday
ATT011785,EMP01238,2025-03-13,Present,09:40:00,20:47:00,0.0,2025,3,March,Thursday
ATT023686,EMP01238,2025-04-13,Present,08:27:00,18:16:00,1.3,2025,4,April,Sunday
ATT012547,EMP01238,2025-07-09,Present,10:55:00,19:32:00,3.2,2025,7,July,Wednesday
ATT012455,EMP01238,2025-07-20,Present,10:26:00,20:18:00,0.0,2025,7,July,Sunday
ATT002094,EMP01238,2025-08-12,Present,08:02:00,19:20:00,0.0,2025,8,August,Tuesday
ATT027605,EMP01238,2025-10-12,Present,10:06:00,20:43:00,0.0,2025,10,October,Sunday
ATT028693,EMP01238,2025-11-25,On Leave,,,0.0,2025,11,November,Tuesday
ATT011821,EMP01238,2026-01-27,Present,10:28:00,18:00:00,0.0,2026,1,January,Tuesday
ATT010004,EMP01238,2026-01-28,Present,08:33:00,20:27:00,0.0,2026,1,January,Wednesday
ATT002639,EMP01238,2026-02-18,Present,08:35:00,18:17:00,0.0,2026,2,February,Wednesday
ATT039861,EMP01238,2026-04-11,Present,10:40:00,20:09:00,0.0,2026,4,April,Saturday
ATT010893,EMP01238,2026-07-01,On Leave,,,0.0,2026,7,July,Wednesday
ATT017534,EMP01239,2025-05-19,Half Day,09:03:00,18:38:00,0.0,2025,5,May,Monday
ATT001774,EMP01239,2025-06-26,Present,09:57:00,19:36:00,0.0,2025,6,June,Thursday
ATT029561,EMP01239,2025-07-31,Present,08:09:00,18:39:00,0.0,2025,7,July,Thursday
ATT007632,EMP01239,2025-12-08,On Leave,,,0.0,2025,12,December,Monday
ATT016043,EMP01239,2025-12-29,Present,08:10:00,20:29:00,0.0,2025,12,December,Monday
ATT012100,EMP01239,2026-04-19,Present,10:21:00,18:46:00,1.7,2026,4,April,Sunday
ATT033240,EMP01239,2026-04-24,Present,10:55:00,19:10:00,0.0,2026,4,April,Friday
ATT016098,EMP01239,2026-05-24,Present,10:15:00,18:56:00,0.0,2026,5,May,Sunday
ATT025587,EMP01239,2026-07-10,On Leave,,,0.0,2026,7,July,Friday
ATT033239,EMP01240,2025-03-08,Present,08:22:00,20:40:00,0.0,2025,3,March,Saturday
ATT017145,EMP01240,2025-05-29,Present,08:06:00,19:22:00,0.0,2025,5,May,Thursday
ATT006560,EMP01240,2025-06-20,Present,08:03:00,18:54:00,0.0,2025,6,June,Friday
ATT019428,EMP01240,2025-08-16,Half Day,09:30:00,20:43:00,0.0,2025,8,August,Saturday
ATT026098,EMP01240,2025-09-11,Present,08:23:00,20:25:00,1.5,2025,9,September,Thursday
ATT022137,EMP01240,2025-11-05,Present,08:08:00,20:05:00,0.0,2025,11,November,Wednesday
ATT006334,EMP01240,2025-12-01,Work From Home,09:23:00,20:54:00,0.0,2025,12,December,Monday
ATT004801,EMP01240,2025-12-27,Present,10:48:00,19:08:00,0.0,2025,12,December,Saturday
ATT003840,EMP01240,2026-01-06,Present,08:10:00,20:36:00,0.0,2026,1,January,Tuesday
ATT012743,EMP01240,2026-03-25,Absent,,,0.0,2026,3,March,Wednesday
ATT011173,EMP01241,2025-02-06,On Leave,,,0.0,2025,2,February,Thursday
ATT002092,EMP01241,2025-02-13,Present,10:49:00,20:13:00,0.0,2025,2,February,Thursday
ATT009392,EMP01241,2025-04-14,Present,09:28:00,17:40:00,0.0,2025,4,April,Monday
ATT005310,EMP01241,2025-04-23,Present,08:18:00,17:11:00,0.0,2025,4,April,Wednesday
ATT039481,EMP01241,2025-04-25,Present,10:44:00,17:34:00,0.0,2025,4,April,Friday
ATT007465,EMP01241,2025-10-09,Half Day,08:13:00,19:39:00,0.0,2025,10,October,Thursday
ATT023026,EMP01241,2025-10-23,Present,10:53:00,18:50:00,0.0,2025,10,October,Thursday
ATT019650,EMP01241,2025-10-28,Work From Home,09:38:00,19:45:00,0.0,2025,10,October,Tuesday
ATT027731,EMP01241,2025-11-23,On Leave,,,0.0,2025,11,November,Sunday
ATT005590,EMP01241,2025-12-12,Absent,,,0.0,2025,12,December,Friday
ATT030777,EMP01241,2026-01-24,Work From Home,09:45:00,17:53:00,0.0,2026,1,January,Saturday
ATT000166,EMP01241,2026-04-22,Work From Home,08:25:00,19:44:00,0.0,2026,4,April,Wednesday
ATT014890,EMP01242,2025-01-18,Present,09:26:00,17:44:00,1.8,2025,1,January,Saturday
ATT031101,EMP01242,2025-02-04,Present,08:15:00,17:04:00,0.0,2025,2,February,Tuesday
ATT030816,EMP01242,2025-03-02,Present,09:07:00,17:59:00,0.0,2025,3,March,Sunday
ATT001813,EMP01242,2025-03-15,Absent,,,0.0,2025,3,March,Saturday
ATT035681,EMP01242,2025-06-16,Present,08:00:00,19:49:00,0.0,2025,6,June,Monday
ATT026174,EMP01242,2025-06-24,Present,10:53:00,17:28:00,0.0,2025,6,June,Tuesday
ATT002126,EMP01242,2025-07-28,Absent,,,0.0,2025,7,July,Monday
ATT005850,EMP01242,2025-08-02,Present,08:11:00,18:08:00,0.0,2025,8,August,Saturday
ATT030171,EMP01242,2025-11-13,On Leave,,,0.0,2025,11,November,Thursday
ATT004427,EMP01242,2026-02-08,Present,09:03:00,18:44:00,0.0,2026,2,February,Sunday
ATT009117,EMP01243,2025-03-19,Work From Home,10:41:00,20:46:00,0.0,2025,3,March,Wednesday
ATT006788,EMP01243,2025-05-08,Present,08:03:00,20:26:00,1.1,2025,5,May,Thursday
ATT022340,EMP01243,2025-07-27,Absent,,,0.0,2025,7,July,Sunday
ATT019442,EMP01243,2025-09-02,Present,08:53:00,17:24:00,0.0,2025,9,September,Tuesday
ATT010443,EMP01243,2025-09-13,Work From Home,10:20:00,17:23:00,0.0,2025,9,September,Saturday
ATT040617,EMP01243,2026-04-06,Present,08:28:00,17:15:00,0.0,2026,4,April,Monday
ATT023954,EMP01243,2026-05-22,Present,10:45:00,17:34:00,0.0,2026,5,May,Friday
ATT007040,EMP01243,2026-06-10,Absent,,,0.0,2026,6,June,Wednesday
ATT014029,EMP01243,2026-06-28,Present,10:44:00,20:56:00,2.9,2026,6,June,Sunday
ATT000552,EMP01244,2025-01-29,Present,08:19:00,20:27:00,0.0,2025,1,January,Wednesday
ATT030099,EMP01244,2025-04-29,Present,10:42:00,19:07:00,0.0,2025,4,April,Tuesday
ATT038712,EMP01244,2025-09-07,Present,10:03:00,19:33:00,0.0,2025,9,September,Sunday
ATT036961,EMP01244,2025-11-04,Present,09:36:00,20:51:00,0.0,2025,11,November,Tuesday
ATT012311,EMP01244,2025-11-07,Present,09:55:00,20:25:00,0.0,2025,11,November,Friday
ATT003831,EMP01244,2026-02-14,Half Day,09:29:00,17:51:00,0.0,2026,2,February,Saturday
ATT023023,EMP01244,2026-03-01,Present,09:01:00,20:21:00,0.0,2026,3,March,Sunday
ATT007948,EMP01244,2026-03-07,Present,08:29:00,19:55:00,0.0,2026,3,March,Saturday
ATT009667,EMP01244,2026-04-21,On Leave,,,0.0,2026,4,April,Tuesday
ATT016862,EMP01244,2026-05-03,Present,10:12:00,18:47:00,0.0,2026,5,May,Sunday
ATT034659,EMP01244,2026-06-16,On Leave,,,0.0,2026,6,June,Tuesday
ATT013241,EMP01245,2025-01-20,On Leave,,,0.0,2025,1,January,Monday
ATT023328,EMP01245,2025-01-24,Present,10:04:00,17:54:00,0.0,2025,1,January,Friday
ATT007250,EMP01245,2025-06-18,Present,10:13:00,17:42:00,0.0,2025,6,June,Wednesday
ATT008673,EMP01245,2025-07-13,On Leave,,,0.0,2025,7,July,Sunday
ATT011499,EMP01245,2025-10-10,Present,09:01:00,17:12:00,0.0,2025,10,October,Friday
ATT024067,EMP01245,2025-10-14,Work From Home,09:20:00,18:04:00,0.0,2025,10,October,Tuesday
ATT024906,EMP01245,2025-12-02,On Leave,,,0.0,2025,12,December,Tuesday
ATT032363,EMP01245,2025-12-09,On Leave,,,0.0,2025,12,December,Tuesday
ATT004295,EMP01245,2025-12-19,Absent,,,0.0,2025,12,December,Friday
ATT016803,EMP01245,2026-01-12,Half Day,09:15:00,19:29:00,0.0,2026,1,January,Monday
ATT002102,EMP01245,2026-04-11,Absent,,,0.0,2026,4,April,Saturday
ATT022489,EMP01245,2026-06-07,Present,09:44:00,20:48:00,0.0,2026,6,June,Sunday
ATT014734,EMP01245,2026-06-18,Present,10:34:00,17:39:00,0.0,2026,6,June,Thursday
ATT020743,EMP01245,2026-07-11,Present,10:19:00,17:04:00,0.0,2026,7,July,Saturday
ATT000678,EMP01246,2025-01-19,Present,09:49:00,17:00:00,1.0,2025,1,January,Sunday
ATT041910,EMP01246,2025-05-06,On Leave,,,0.0,2025,5,May,Tuesday
ATT000775,EMP01246,2025-05-28,Present,08:29:00,20:46:00,0.0,2025,5,May,Wednesday
ATT030312,EMP01246,2025-07-29,Present,09:42:00,18:59:00,0.0,2025,7,July,Tuesday
ATT001393,EMP01246,2025-11-10,Present,08:36:00,19:51:00,0.0,2025,11,November,Monday
ATT009802,EMP01246,2025-11-28,Work From Home,08:00:00,17:45:00,0.0,2025,11,November,Friday
ATT023309,EMP01246,2026-01-28,Present,10:04:00,17:54:00,0.0,2026,1,January,Wednesday
ATT013819,EMP01246,2026-03-11,Present,10:51:00,19:35:00,0.0,2026,3,March,Wednesday
ATT041566,EMP01246,2026-06-15,Present,09:36:00,17:31:00,0.0,2026,6,June,Monday
ATT006893,EMP01246,2026-07-04,Present,10:22:00,19:59:00,0.0,2026,7,July,Saturday
ATT031231,EMP01246,2026-07-19,Work From Home,10:30:00,19:14:00,0.0,2026,7,July,Sunday
ATT010915,EMP01247,2025-01-22,Present,08:09:00,17:38:00,0.0,2025,1,January,Wednesday
ATT032774,EMP01247,2025-01-27,Present,10:35:00,19:33:00,2.4,2025,1,January,Monday
ATT027761,EMP01247,2025-02-18,On Leave,,,0.0,2025,2,February,Tuesday
ATT007508,EMP01247,2025-02-26,Present,08:04:00,20:29:00,0.0,2025,2,February,Wednesday
ATT008626,EMP01247,2025-03-31,Present,08:13:00,19:12:00,0.0,2025,3,March,Monday
ATT018502,EMP01247,2025-06-02,Present,09:24:00,19:34:00,11.9,2025,6,June,Monday
ATT019681,EMP01247,2025-06-20,Present,10:24:00,18:18:00,0.0,2025,6,June,Friday
ATT036222,EMP01247,2025-08-09,Present,10:49:00,18:47:00,0.0,2025,8,August,Saturday
ATT013078,EMP01247,2025-08-16,Present,10:19:00,18:27:00,0.0,2025,8,August,Saturday
ATT020383,EMP01247,2025-08-28,Present,08:00:00,19:26:00,0.0,2025,8,August,Thursday
ATT037544,EMP01247,2025-10-23,Present,08:45:00,18:38:00,0.0,2025,10,October,Thursday
ATT035828,EMP01247,2025-10-31,Work From Home,09:33:00,18:11:00,0.0,2025,10,October,Friday
ATT030305,EMP01247,2025-12-09,Present,09:19:00,18:29:00,0.0,2025,12,December,Tuesday
ATT005486,EMP01247,2026-02-23,Present,09:25:00,18:06:00,1.4,2026,2,February,Monday
ATT040828,EMP01247,2026-04-28,Work From Home,08:16:00,18:27:00,0.0,2026,4,April,Tuesday
ATT019239,EMP01247,2026-07-11,Half Day,09:13:00,18:07:00,0.0,2026,7,July,Saturday
ATT011098,EMP01248,2025-02-03,Present,09:24:00,17:53:00,0.0,2025,2,February,Monday
ATT008552,EMP01248,2025-05-02,Absent,,,0.0,2025,5,May,Friday
ATT014626,EMP01248,2025-05-18,On Leave,,,0.0,2025,5,May,Sunday
ATT015078,EMP01248,2025-07-05,Present,09:07:00,17:57:00,0.0,2025,7,July,Saturday
ATT034755,EMP01248,2025-07-24,Work From Home,10:35:00,18:00:00,0.0,2025,7,July,Thursday
ATT017024,EMP01248,2025-07-29,Present,10:06:00,18:57:00,3.3,2025,7,July,Tuesday
ATT034095,EMP01248,2025-12-09,Work From Home,09:22:00,19:04:00,0.0,2025,12,December,Tuesday
ATT016819,EMP01248,2026-03-08,Present,08:48:00,19:47:00,0.0,2026,3,March,Sunday
ATT031648,EMP01248,2026-07-01,Present,08:31:00,19:04:00,0.0,2026,7,July,Wednesday
ATT017182,EMP01249,2025-01-01,Present,10:51:00,18:18:00,0.0,2025,1,January,Wednesday
ATT012940,EMP01249,2025-03-29,On Leave,,,0.0,2025,3,March,Saturday
ATT022215,EMP01249,2025-07-29,Present,10:23:00,18:20:00,0.0,2025,7,July,Tuesday
ATT010161,EMP01249,2025-08-12,Present,08:09:00,19:34:00,0.0,2025,8,August,Tuesday
