leave_id,employee_id,leave_type,start_date,end_date,days_taken,status
LV03357,EMP03177,Unpaid Leave,2025-07-14,2025-07-22,8,Rejected
LV03358,EMP00167,Maternity Leave,2026-04-01,2026-04-10,9,Rejected
LV03359,EMP00738,Unpaid Leave,2025-04-10,2025-04-15,5,Rejected
LV03360,EMP02299,Sick Leave,2025-09-29,2025-10-05,6,Pending
LV03361,EMP00636,Maternity Leave,2025-08-26,2025-08-28,2,Approved
LV03362,EMP02308,Maternity Leave,2025-04-03,2025-04-07,4,Pending
LV03363,EMP00087,Sick Leave,2025-10-17,2025-10-26,9,Pending
LV03364,EMP00856,Unpaid Leave,2026-06-04,2026-06-08,4,Approved
LV03365,EMP01320,Maternity Leave,2026-04-07,2026-04-13,6,Approved
LV03366,EMP01466,Maternity Leave,2025-04-09,2025-04-10,1,Approved
LV03367,EMP01900,Sick Leave,2026-04-11,2026-04-15,4,Pending
LV03368,EMP00917,Earned Leave,2025-04-21,2025-04-27,6,Rejected
LV03369,EMP01493,Sick Leave,2025-02-09,2025-02-15,6,Approved
LV03370,EMP02174,Maternity Leave,2026-04-04,2026-04-13,9,Approved
LV03371,EMP00675,Sick Leave,2025-07-08,2025-07-17,9,Pending
LV03372,EMP00296,Earned Leave,2026-06-24,2026-06-28,4,Pending
LV03373,EMP02303,Sick Leave,2025-09-05,2025-09-11,6,Pending
LV03374,EMP01929,Earned Leave,2025-12-05,2025-12-13,8,Approved
LV03375,EMP01672,Casual Leave,2026-04-02,2026-04-04,2,Rejected
LV03376,EMP01864,Casual Leave,2025-04-17,2025-04-18,1,Approved
LV03377,EMP00431,Casual Leave,2025-10-24,2025-11-01,8,Rejected
LV03378,EMP00619,Unpaid Leave,2025-07-27,2025-07-31,4,Pending
LV03379,EMP03127,Unpaid Leave,2025-04-07,2025-04-09,2,Approved
LV03380,EMP03126,Unpaid Leave,2025-06-30,2025-07-03,3,Pending
LV03381,EMP01007,Unpaid Leave,2026-03-17,2026-03-22,5,Approved
LV03382,EMP00493,Earned Leave,2025-11-20,2025-11-23,3,Pending
LV03383,EMP02567,Paternity Leave,2025-02-24,2025-02-25,1,Pending
LV03384,EMP02772,Earned Leave,2025-05-30,2025-06-01,2,Rejected
LV03385,EMP00219,Paternity Leave,2025-04-30,2025-05-07,7,Pending
LV03386,EMP01507,Paternity Leave,2025-07-01,2025-07-08,7,Approved
LV03387,EMP01140,Sick Leave,2025-03-16,2025-03-23,7,Approved
LV03388,EMP02805,Unpaid Leave,2026-03-08,2026-03-09,1,Pending
LV03389,EMP02820,Unpaid Leave,2025-11-28,2025-12-02,4,Approved
LV03390,EMP00092,Earned Leave,2026-03-21,2026-03-27,6,Rejected
LV03391,EMP02224,Paternity Leave,2025-06-13,2025-06-16,3,Approved
LV03392,EMP00459,Casual Leave,2025-05-08,2025-05-18,10,Pending
LV03393,EMP02269,Maternity Leave,2026-05-29,2026-06-01,3,Approved
LV03394,EMP00264,Sick Leave,2025-09-15,2025-09-19,4,Pending
LV03395,EMP01473,Paternity Leave,2025-12-07,2025-12-08,1,Approved
LV03396,EMP02535,Maternity Leave,2025-10-09,2025-10-14,5,Pending
LV03397,EMP01644,Maternity Leave,2026-05-10,2026-05-14,4,Rejected
LV03398,EMP02192,Casual Leave,2026-02-19,2026-02-21,2,Approved
LV03399,EMP01497,Sick Leave,2026-06-26,2026-06-27,1,Pending
LV03400,EMP03033,Earned Leave,2026-04-11,2026-04-15,4,Approved
LV03401,EMP01493,Earned Leave,2025-06-29,2025-07-06,7,Pending
LV03402,EMP00119,Sick Leave,2025-07-23,2025-07-29,6,Pending
LV03403,EMP01703,Maternity Leave,2026-04-24,2026-04-28,4,Pending
LV03404,EMP01962,Unpaid Leave,2025-10-15,2025-10-19,4,Pending
LV03405,EMP02686,Earned Leave,2025-07-01,2025-07-07,6,Approved
LV03406,EMP02350,Maternity Leave,2026-01-18,2026-01-27,9,Pending
LV03407,EMP00511,Casual Leave,2025-04-29,2025-05-09,10,Pending
LV03408,EMP00978,Earned Leave,2026-04-01,2026-04-09,8,Approved
LV03409,EMP00415,Sick Leave,2025-06-16,2025-06-24,8,Rejected
LV03410,EMP02047,Maternity Leave,2025-11-09,2025-11-15,6,Approved
LV03411,EMP00213,Sick Leave,2025-11-01,2025-11-08,7,Pending
LV03412,EMP00441,Earned Leave,2026-03-05,2026-03-15,10,Approved
LV03413,EMP00416,Unpaid Leave,2025-02-18,2025-02-21,3,Rejected
LV03414,EMP03187,Casual Leave,2026-05-14,2026-05-15,1,Approved
LV03415,EMP00842,Paternity Leave,2025-01-23,2025-01-24,1,Approved
LV03416,EMP02051,Casual Leave,2026-04-15,2026-04-23,8,Approved
LV03417,EMP01764,Casual Leave,2025-05-22,2025-06-01,10,Rejected
LV03418,EMP01330,Paternity Leave,2025-03-10,2025-03-18,8,Pending
LV03419,EMP00922,Paternity Leave,2025-11-13,2025-11-14,1,Pending
LV03420,EMP00238,Unpaid Leave,2026-06-28,2026-06-29,1,Pending
LV03421,EMP02291,Maternity Leave,2026-02-27,2026-03-02,3,Rejected
LV03422,EMP02426,Sick Leave,2026-05-25,2026-06-03,9,Pending
LV03423,EMP02863,Maternity Leave,2025-12-03,2025-12-08,5,Pending
LV03424,EMP03130,Paternity Leave,2026-06-23,2026-07-01,8,Pending
LV03425,EMP00371,Sick Leave,2026-02-02,2026-02-07,5,Rejected
LV03426,EMP02283,Casual Leave,2026-02-24,2026-03-04,8,Pending
LV03427,EMP01195,Earned Leave,2025-09-09,2025-09-15,6,Approved
LV03428,EMP02249,Earned Leave,2026-03-30,2026-04-04,5,Pending
LV03429,EMP00873,Sick Leave,2025-08-26,2025-09-03,8,Rejected
LV03430,EMP02828,Unpaid Leave,2025-06-24,2025-06-27,3,Rejected
LV03431,EMP02430,Sick Leave,2026-02-06,2026-02-15,9,Rejected
LV03432,EMP00889,Paternity Leave,2026-02-09,2026-02-15,6,Rejected
LV03433,EMP02033,Earned Leave,2026-03-25,2026-04-03,9,Pending
LV03434,EMP97362,Earned Leave,2025-01-08,2025-01-12,4,Approved
LV03435,EMP01095,Unpaid Leave,2025-10-25,2025-11-02,8,Approved
LV03436,EMP03055,Paternity Leave,2025-03-08,2025-03-14,6,Rejected
LV03437,EMP01681,Sick Leave,2026-06-26,2026-07-02,6,Rejected
LV03438,EMP02118,Casual Leave,2025-07-20,2025-07-23,3,Pending
LV03439,EMP02956,Unpaid Leave,2026-07-07,2026-07-14,7,Rejected
LV03440,EMP01009,Maternity Leave,2025-08-27,2025-08-29,2,Pending
LV03441,EMP02378,Maternity Leave,2025-04-09,2025-04-19,10,Rejected
LV03442,EMP01187,Maternity Leave,2026-04-16,2026-04-23,7,Approved
LV03443,EMP01419,Casual Leave,2025-04-23,2025-04-30,7,Pending
LV03444,EMP01541,Sick Leave,2025-06-19,2025-06-21,2,Approved
LV03445,EMP00753,Sick Leave,2025-12-15,2025-12-19,4,Approved
LV03446,EMP00795,Casual Leave,2026-02-12,2026-02-20,8,Approved
LV03447,EMP00131,Maternity Leave,2026-04-10,2026-04-18,8,Rejected
LV03448,EMP01081,Earned Leave,2026-04-29,2026-05-08,9,Rejected
LV03449,EMP02229,Paternity Leave,2025-08-31,2025-09-04,4,Rejected
LV03450,EMP02692,Unpaid Leave,2025-01-08,2025-01-12,4,Pending
LV03451,EMP01077,Sick Leave,2025-07-21,2025-07-31,10,Pending
LV03452,EMP01045,Maternity Leave,2025-08-15,2025-08-21,6,Rejected
LV03453,EMP00975,Casual Leave,2026-04-06,2026-04-12,6,Approved
LV03454,EMP01342,Sick Leave,2025-11-09,2025-11-14,5,Pending
LV03455,EMP00840,Earned Leave,2025-01-02,2025-01-09,7,Pending
LV03456,EMP96055,Sick Leave,2026-03-26,2026-04-02,7,Approved
LV03457,EMP02738,Maternity Leave,2025-12-16,2025-12-25,9,Pending
LV03458,EMP02696,Earned Leave,2025-08-23,2025-08-27,4,Pending
LV03459,EMP01614,Unpaid Leave,2025-09-14,2025-09-15,1,Pending
LV03460,EMP00084,Paternity Leave,2026-03-01,2026-03-11,10,Rejected
LV03461,EMP03023,Earned Leave,2025-09-12,2025-09-16,4,Rejected
LV03462,EMP02040,Sick Leave,2025-10-06,2025-10-07,1,Pending
LV03463,EMP01898,Unpaid Leave,2025-06-29,2025-07-08,9,Rejected
LV03464,EMP94828,Paternity Leave,2025-12-29,2025-12-31,2,Pending
LV03465,EMP01062,Casual Leave,2025-08-23,2025-09-02,10,Approved
LV03466,EMP02701,Paternity Leave,2026-06-17,2026-06-18,1,Pending
LV03467,EMP01561,Maternity Leave,2026-03-28,2026-04-02,5,Rejected
LV03468,EMP00167,Earned Leave,2025-07-19,2025-07-27,8,Pending
LV03469,EMP02560,Casual Leave,2026-04-07,2026-04-10,3,Rejected
LV03470,EMP02223,Paternity Leave,2026-02-27,2026-02-28,1,Rejected
LV03471,EMP02277,Unpaid Leave,2026-04-21,2026-04-24,3,Pending
LV03472,EMP02465,Paternity Leave,2026-01-12,2026-01-22,10,Pending
LV03473,EMP01635,Unpaid Leave,2025-05-07,2025-05-16,9,Approved
LV03474,EMP01336,Paternity Leave,2025-10-26,2025-10-30,4,Approved
LV03475,EMP00802,Earned Leave,2026-05-07,2026-05-09,2,Pending
LV03476,EMP03187,Casual Leave,2025-06-01,2025-06-06,5,Approved
LV03477,EMP02356,Earned Leave,2026-06-06,2026-06-12,6,Rejected
LV03478,EMP01490,Casual Leave,2025-08-29,2025-09-06,8,Rejected
LV03479,EMP02499,Sick Leave,2026-03-23,2026-03-26,3,Approved
LV03480,EMP00653,Casual Leave,2025-04-28,2025-05-06,8,Rejected
LV03481,EMP01770,Earned Leave,2025-01-27,2025-01-31,4,Pending
LV03482,EMP00229,Unpaid Leave,2025-03-17,2025-03-24,7,Rejected
LV03483,EMP00848,Sick Leave,2025-08-20,2025-08-22,2,Rejected
LV03484,EMP01755,Casual Leave,2025-01-19,2025-01-27,8,Approved
LV03485,EMP03063,Paternity Leave,2025-01-19,2025-01-21,2,Approved
LV03486,EMP02547,Sick Leave,2025-10-28,2025-11-01,4,Rejected
LV03487,EMP01453,Paternity Leave,2025-12-21,2025-12-25,4,Pending
LV03488,EMP02448,Maternity Leave,2026-02-03,2026-02-10,7,Approved
LV03489,EMP02117,Paternity Leave,2025-09-08,2025-09-09,1,Approved
LV03490,EMP02494,Unpaid Leave,2025-09-19,2025-09-20,1,Pending
LV03491,EMP02764,Earned Leave,2025-04-14,2025-04-18,4,Pending
LV03492,EMP03188,Casual Leave,2025-06-28,2025-07-03,5,Approved
LV03493,EMP00801,Casual Leave,2025-03-24,2025-04-01,8,Approved
LV03494,EMP01875,Unpaid Leave,2026-05-08,2026-05-12,4,Rejected
LV03495,EMP02250,Paternity Leave,2025-07-21,2025-07-31,10,Pending
LV03496,EMP01489,Maternity Leave,2025-09-14,2025-09-20,6,Approved
LV03497,EMP01474,Casual Leave,2026-03-30,2026-04-08,9,Pending
LV03498,EMP00554,Maternity Leave,2026-02-20,2026-02-25,5,Rejected
LV03499,EMP01061,Sick Leave,2025-04-19,2025-04-28,9,Approved
LV03500,EMP02320,Paternity Leave,2025-04-03,2025-04-12,9,Approved
LV03501,EMP01945,Sick Leave,2026-06-23,2026-07-02,9,Pending
LV03502,EMP02736,Earned Leave,2025-03-30,2025-04-02,3,Pending
LV03503,EMP02730,Maternity Leave,2025-03-14,2025-03-23,9,Rejected
LV03504,EMP02158,Paternity Leave,2026-05-08,2026-05-13,5,Pending
LV03505,EMP00171,Earned Leave,2025-12-16,2025-12-19,3,Pending
LV03506,EMP02339,Paternity Leave,2025-03-01,2025-03-10,9,Pending
LV03507,EMP00196,Maternity Leave,2025-06-10,2025-06-15,5,Rejected
LV03508,EMP01352,Earned Leave,2025-08-29,2025-08-31,2,Rejected
LV03509,EMP00541,Casual Leave,2025-05-17,2025-05-25,8,Pending
LV03510,EMP01753,Casual Leave,2025-01-31,2025-02-02,2,Approved
LV03511,EMP02098,Sick Leave,2025-03-12,2025-03-19,7,Pending
LV03512,EMP00555,Paternity Leave,2025-11-05,2025-11-15,10,Pending
LV03513,EMP02488,Sick Leave,2025-09-18,2025-09-26,8,Rejected
LV03514,EMP00752,Paternity Leave,2025-02-09,2025-02-10,1,Approved
LV03515,EMP01787,Unpaid Leave,2026-04-17,2026-04-23,6,Pending
LV03516,EMP00803,Paternity Leave,2025-10-06,2025-10-13,7,Pending
LV03517,EMP00517,Paternity Leave,2026-04-04,2026-04-09,5,Rejected
LV03518,EMP00254,Earned Leave,2026-06-17,2026-06-18,1,Rejected
LV03519,EMP01170,Unpaid Leave,2026-06-20,2026-06-23,3,Rejected
LV03520,EMP00279,Sick Leave,2026-06-04,2026-06-10,6,Pending
LV03521,EMP02995,Casual Leave,2025-05-09,2025-05-17,8,Rejected
LV03522,EMP02695,Maternity Leave,2025-12-11,2025-12-13,2,Approved
LV03523,EMP00137,Earned Leave,2025-02-13,2025-02-18,5,Approved
LV03524,EMP00108,Maternity Leave,2026-05-05,2026-05-14,9,Approved
LV03525,EMP01065,Maternity Leave,2025-01-22,2025-01-24,2,Approved
LV03526,EMP00341,Maternity Leave,2025-10-31,2025-11-05,5,Pending
LV03527,EMP01093,Paternity Leave,2025-05-18,2025-05-26,8,Approved
LV03528,EMP01654,Paternity Leave,2025-06-13,2025-06-20,7,Rejected
LV03529,EMP01442,Casual Leave,2025-10-18,2025-10-25,7,Approved
LV03530,EMP01242,Paternity Leave,2025-02-24,2025-02-25,1,Rejected
LV03531,EMP01202,Unpaid Leave,2025-06-03,2025-06-08,5,Approved
LV03532,EMP02470,Earned Leave,2025-07-02,2025-07-12,10,Pending
LV03533,EMP02296,Casual Leave,2026-05-29,2026-05-30,1,Approved
LV03534,EMP02575,Maternity Leave,2025-09-07,2025-09-15,8,Pending
LV03535,EMP02185,Maternity Leave,2026-03-07,2026-03-14,7,Rejected
LV03536,EMP01091,Earned Leave,2025-11-29,2025-12-03,4,Rejected
LV03537,EMP00525,Unpaid Leave,2025-08-04,2025-08-05,1,Rejected
LV03538,EMP00629,Paternity Leave,2025-10-23,2025-10-25,2,Approved
LV03539,EMP01242,Maternity Leave,2025-03-22,2025-03-23,1,Approved
LV03540,EMP00170,Sick Leave,2025-02-19,2025-02-22,3,Pending
LV03541,EMP02040,Maternity Leave,2025-09-06,2025-09-07,1,Approved
LV03542,EMP02071,Maternity Leave,2025-10-15,2025-10-21,6,Pending
LV03543,EMP03053,Casual Leave,2026-01-23,2026-01-27,4,Rejected
LV03544,EMP01847,Unpaid Leave,2025-04-16,2025-04-19,3,Pending
LV03545,EMP99750,Earned Leave,2026-05-15,2026-05-19,4,Approved
LV03546,EMP03029,Earned Leave,2025-06-06,2025-06-08,2,Rejected
LV03547,EMP00316,Casual Leave,2025-03-18,2025-03-25,7,Approved
LV03548,EMP00341,Earned Leave,2026-04-02,2026-04-10,8,Approved
LV03549,EMP00876,Maternity Leave,2026-03-25,2026-03-28,3,Approved
LV03550,EMP01180,Casual Leave,2026-01-09,2026-01-10,1,Pending
LV03551,EMP01796,Earned Leave,2025-01-14,2025-01-16,2,Pending
LV03552,EMP02648,Unpaid Leave,2026-06-19,2026-06-27,8,Approved
LV03553,EMP00454,Maternity Leave,2025-10-06,2025-10-15,9,Rejected
LV03554,EMP00798,Casual Leave,2025-10-12,2025-10-19,7,Rejected
LV03555,EMP02420,Unpaid Leave,2025-10-28,2025-11-07,10,Pending
LV03556,EMP00800,Unpaid Leave,2025-07-30,2025-08-07,8,Pending
LV03557,EMP01715,Casual Leave,2025-08-06,2025-08-13,7,Approved
LV03558,EMP02167,Maternity Leave,2026-06-25,2026-06-30,5,Approved
LV03559,EMP01796,Earned Leave,2026-06-26,2026-06-30,4,Rejected
LV03560,EMP01107,Sick Leave,2025-07-18,2025-07-26,8,Rejected
LV03561,EMP01883,Casual Leave,2025-11-01,2025-11-10,9,Pending
LV03562,EMP00289,Paternity Leave,2026-05-03,2026-05-07,4,Pending
LV03563,EMP01894,Earned Leave,2025-04-20,2025-04-27,7,Rejected
LV03564,EMP00603,Unpaid Leave,2025-01-24,2025-01-27,3,Pending
LV03565,EMP00002,Paternity Leave,2026-06-04,2026-06-08,4,Rejected
LV03566,EMP02300,Paternity Leave,2025-11-30,2025-12-07,7,Rejected
LV03567,EMP02587,Earned Leave,2025-02-02,2025-02-04,2,Rejected
LV03568,EMP00842,Paternity Leave,2026-01-09,2026-01-16,7,Rejected
LV03569,EMP00710,Unpaid Leave,2025-02-02,2025-02-08,6,Pending
LV03570,EMP02388,Paternity Leave,2026-03-31,2026-04-01,1,Pending
LV03571,EMP93185,Casual Leave,2026-02-17,2026-02-20,3,Approved
LV03572,EMP03154,Paternity Leave,2025-08-29,2025-09-05,7,Approved
LV03573,EMP02224,Unpaid Leave,2025-07-15,2025-07-17,2,Rejected
LV03574,EMP02830,Maternity Leave,2026-01-22,2026-01-26,4,Approved
LV03575,EMP01451,Maternity Leave,2026-02-04,2026-02-06,2,Approved
LV03576,EMP00418,Paternity Leave,2025-09-19,2025-09-26,7,Pending
LV03577,EMP01790,Paternity Leave,2025-07-21,2025-07-24,3,Approved
LV03578,EMP01832,Sick Leave,2026-03-14,2026-03-18,4,Approved
LV03579,EMP01720,Paternity Leave,2025-05-14,2025-05-17,3,Approved
LV03580,EMP02328,Sick Leave,2026-01-26,2026-01-28,2,Pending
LV03581,EMP02272,Paternity Leave,2025-09-09,2025-09-12,3,Pending
LV03582,EMP01138,Casual Leave,2025-11-15,2025-11-23,8,Rejected
LV03583,EMP98973,Casual Leave,2026-06-08,2026-06-14,6,Approved
LV03584,EMP02542,Sick Leave,2026-02-10,2026-02-19,9,Rejected
LV03585,EMP00801,Maternity Leave,2025-03-12,2025-03-20,8,Rejected
LV03586,EMP00973,Earned Leave,2026-06-07,2026-06-16,9,Pending
LV03587,EMP03186,Maternity Leave,2025-09-12,2025-09-21,9,Approved
LV03588,EMP02364,Maternity Leave,2026-06-15,2026-06-19,4,Pending
LV03589,EMP00962,Sick Leave,2025-10-02,2025-10-07,5,Rejected
LV03590,EMP01618,Paternity Leave,2026-06-04,2026-06-14,10,Pending
LV03591,EMP01361,Unpaid Leave,2026-04-28,2026-05-01,3,Approved
LV03592,EMP02051,Earned Leave,2026-03-26,2026-04-02,7,Pending
LV03593,EMP01819,Earned Leave,2025-07-09,2025-07-10,1,Approved
LV03594,EMP02454,Unpaid Leave,2026-06-29,2026-06-30,1,Approved
LV03595,EMP00583,Paternity Leave,2025-10-05,2025-10-11,6,Approved
LV03596,EMP02524,Earned Leave,2026-03-10,2026-03-16,6,Rejected
LV03597,EMP02860,Casual Leave,2025-05-13,2025-05-23,10,Rejected
LV03598,EMP01669,Sick Leave,2025-07-20,2025-07-24,4,Rejected
LV03599,EMP01921,Sick Leave,2026-05-11,2026-05-21,10,Pending
LV03600,EMP00771,Paternity Leave,2026-01-14,2026-01-18,4,Pending
LV03601,EMP01302,Unpaid Leave,2026-06-27,2026-06-30,3,Rejected
LV03602,EMP02308,Casual Leave,2025-05-22,2025-05-26,4,Approved
LV03603,EMP02196,Sick Leave,2025-12-15,2025-12-20,5,Approved
LV03604,EMP00485,Unpaid Leave,2025-07-26,2025-07-30,4,Pending
LV03605,EMP00489,Maternity Leave,2026-04-14,2026-04-22,8,Pending
LV03606,EMP02527,Earned Leave,2026-05-28,2026-05-29,1,Rejected
LV03607,EMP01542,Unpaid Leave,2026-02-11,2026-02-16,5,Rejected
LV03608,EMP03040,Sick Leave,2026-05-07,2026-05-12,5,Approved
LV03609,EMP00652,Earned Leave,2026-05-13,2026-05-17,4,Rejected
LV03610,EMP01020,Maternity Leave,2025-10-09,2025-10-16,7,Rejected
LV03611,EMP00952,Sick Leave,2025-04-09,2025-04-14,5,Pending
LV03612,EMP02120,Maternity Leave,2025-09-08,2025-09-12,4,Rejected
LV03613,EMP02528,Sick Leave,2025-06-11,2025-06-20,9,Approved
LV03614,EMP02834,Maternity Leave,2026-05-26,2026-06-02,7,Approved
LV03615,EMP03099,Maternity Leave,2026-03-07,2026-03-10,3,Pending
LV03616,EMP01508,Maternity Leave,2025-12-01,2025-12-11,10,Pending
LV03617,EMP01211,Unpaid Leave,2026-05-03,2026-05-04,1,Rejected
LV03618,EMP02542,Paternity Leave,2025-04-08,2025-04-12,4,Rejected
LV03619,EMP01927,Sick Leave,2025-12-01,2025-12-11,10,Pending
LV03620,EMP01489,Casual Leave,2025-04-09,2025-04-17,8,Approved
LV03621,EMP00064,Casual Leave,2025-10-06,2025-10-11,5,Approved
LV03622,EMP01671,Maternity Leave,2025-08-21,2025-08-22,1,Rejected
LV03623,EMP01089,Paternity Leave,2025-07-04,2025-07-05,1,Pending
LV03624,EMP03033,Casual Leave,2025-02-24,2025-02-28,4,Pending
LV03625,EMP00214,Unpaid Leave,2025-05-08,2025-05-18,10,Approved
LV03626,EMP03051,Casual Leave,2025-07-16,2025-07-17,1,Rejected
LV03627,EMP01072,Paternity Leave,2026-02-24,2026-02-25,1,Pending
LV03628,EMP02715,Sick Leave,2025-01-04,2025-01-11,7,Approved
LV03629,EMP00005,Sick Leave,2025-02-16,2025-02-18,2,Rejected
LV03630,EMP01143,Casual Leave,2025-04-29,2025-05-09,10,Rejected
LV03631,EMP00553,Unpaid Leave,2025-10-29,2025-11-01,3,Rejected
LV03632,EMP01116,Earned Leave,2025-12-18,2025-12-19,1,Pending
LV03633,EMP00038,Unpaid Leave,2025-12-05,2025-12-11,6,Approved
LV03634,EMP01466,Casual Leave,2025-07-08,2025-07-10,2,Approved
LV03635,EMP00430,Casual Leave,2026-01-20,2026-01-30,10,Approved
LV03636,EMP01452,Maternity Leave,2025-10-15,2025-10-16,1,Pending
LV03637,EMP01413,Paternity Leave,2026-03-02,2026-03-08,6,Rejected
LV03638,EMP00033,Paternity Leave,2025-01-15,2025-01-16,1,Approved
LV03639,EMP00961,Earned Leave,2026-04-10,2026-04-13,3,Pending
LV03640,EMP01011,Unpaid Leave,2026-02-18,2026-02-25,7,Pending
LV03641,EMP02694,Maternity Leave,2025-12-15,2025-12-22,7,Pending
LV03642,EMP01251,Paternity Leave,2025-08-16,2025-08-26,10,Rejected
LV03643,EMP01875,Unpaid Leave,2025-10-12,2025-10-18,6,Pending
LV03644,EMP00574,Casual Leave,2026-06-19,2026-06-24,5,Approved
LV03645,EMP00653,Casual Leave,2025-09-13,2025-09-19,6,Approved
LV03646,EMP03127,Paternity Leave,2026-05-18,2026-05-20,2,Approved
LV03647,EMP01327,Maternity Leave,2025-11-11,2025-11-15,4,Approved
LV03648,EMP00976,Sick Leave,2026-04-09,2026-04-17,8,Rejected
LV03649,EMP00462,Paternity Leave,2025-05-31,2025-06-04,4,Pending
LV03650,EMP00320,Maternity Leave,2025-03-22,2025-03-31,9,Rejected
LV03651,EMP01017,Unpaid Leave,2025-03-10,2025-03-20,10,Rejected
LV03652,EMP01497,Unpaid Leave,2026-05-21,2026-05-30,9,Rejected
LV03653,EMP02662,Paternity Leave,2026-05-06,2026-05-08,2,Pending
LV03654,EMP01662,Paternity Leave,2025-09-07,2025-09-17,10,Rejected
LV03655,EMP01577,Earned Leave,2025-10-04,2025-10-13,9,Approved
LV03656,EMP00450,Sick Leave,2026-06-09,2026-06-18,9,Approved
LV03657,EMP00858,Casual Leave,2025-02-17,2025-02-20,3,Pending
LV03658,EMP02210,Earned Leave,2026-07-09,2026-07-10,1,Approved
LV03659,EMP01799,Unpaid Leave,2025-12-24,2026-01-01,8,Approved
LV03660,EMP02670,Earned Leave,2025-09-21,2025-09-28,7,Approved
LV03661,EMP02594,Paternity Leave,2025-01-07,2025-01-15,8,Approved
LV03662,EMP00308,Paternity Leave,2026-02-03,2026-02-10,7,Approved
LV03663,EMP03137,Sick Leave,2025-04-16,2025-04-23,7,Approved
LV03664,EMP01763,Earned Leave,2026-05-12,2026-05-22,10,Approved
LV03665,EMP00196,Unpaid Leave,2025-11-24,2025-11-25,1,Rejected
LV03666,EMP01389,Paternity Leave,2025-12-13,2025-12-17,4,Rejected
LV03667,EMP02393,Paternity Leave,2025-03-17,2025-03-24,7,Approved
LV03668,EMP03098,Unpaid Leave,2025-07-24,2025-07-30,6,Rejected
LV03669,EMP00667,Paternity Leave,2025-04-28,2025-05-07,9,Rejected
LV03670,EMP93105,Sick Leave,2026-06-14,2026-06-15,1,Pending
LV03671,EMP00990,Sick Leave,2025-01-30,2025-02-07,8,Approved
LV03672,EMP02138,Earned Leave,2025-11-17,2025-11-18,1,Approved
LV03673,EMP02628,Maternity Leave,2025-04-19,2025-04-25,6,Rejected
LV03674,EMP00257,Earned Leave,2025-02-06,2025-02-09,3,Rejected
LV03675,EMP02623,Casual Leave,2025-04-23,2025-04-28,5,Rejected
LV03676,EMP03041,Casual Leave,2025-04-30,2025-05-02,2,Rejected
LV03677,EMP01150,Maternity Leave,2025-10-08,2025-10-11,3,Approved
LV03678,EMP01101,Casual Leave,2026-03-14,2026-03-22,8,Pending
LV03679,EMP03115,Earned Leave,2025-08-11,2025-08-13,2,Approved
LV03680,EMP02421,Unpaid Leave,2026-07-03,2026-07-04,1,Rejected
LV03681,EMP91205,Earned Leave,2026-01-16,2026-01-23,7,Pending
LV03682,EMP02623,Maternity Leave,2026-06-10,2026-06-16,6,Approved
LV03683,EMP01669,Casual Leave,2026-03-14,2026-03-21,7,Approved
LV03684,EMP02520,Earned Leave,2025-11-12,2025-11-14,2,Approved
LV03685,EMP02141,Sick Leave,2025-01-11,2025-01-20,9,Rejected
LV03686,EMP02806,Sick Leave,2025-09-23,2025-09-26,3,Approved
LV03687,EMP00073,Earned Leave,2025-08-12,2025-08-13,1,Pending
LV03688,EMP00235,Unpaid Leave,2025-12-13,2025-12-14,1,Pending
LV03689,EMP02420,Unpaid Leave,2026-05-17,2026-05-27,10,Rejected
LV03690,EMP02144,Sick Leave,2025-06-03,2025-06-07,4,Pending
LV03691,EMP01837,Casual Leave,2026-01-23,2026-01-30,7,Rejected
LV03692,EMP01848,Paternity Leave,2026-07-11,2026-07-18,7,Pending
LV03693,EMP01260,Earned Leave,2025-08-31,2025-09-08,8,Approved
LV03694,EMP00199,Earned Leave,2025-07-17,2025-07-22,5,Pending
LV03695,EMP02483,Earned Leave,2025-03-11,2025-03-17,6,Pending
LV03696,EMP01488,Casual Leave,2026-06-28,2026-07-03,5,Approved
LV03697,EMP02746,Casual Leave,2025-06-22,2025-06-24,2,Approved
