review_id,employee_id,review_period,performance_rating,productivity_score,promotion_recommended,manager_comments_flag
PRF03328,EMP91589,2024-H2,4,48.5,No,No
PRF03329,EMP01206,2024-H1,4,89.3,No,Yes
PRF03330,EMP00896,2024-H2,5,99.8,No,No
PRF03331,EMP02653,2025-H1,4,78.7,No,No
PRF03332,EMP01211,2025-H2,3,59.1,No,No
PRF03333,EMP00171,2024-H1,,50.4,Yes,No
PRF03334,EMP00273,2025-H1,4,95.4,No,No
PRF03335,EMP00110,2025-H1,5,50.7,No,Yes
PRF03336,EMP99024,2024-H2,3,95.2,No,No
PRF03337,EMP01293,2025-H1,3,94.5,No,Yes
PRF03338,EMP00058,2024-H1,3,83.0,No,No
PRF03339,EMP00064,2026-H1,3,8.5,No,No
PRF03340,EMP02225,2024-H2,2,51.5,No,Yes
PRF03341,EMP02202,2025-H1,1,56.4,No,Yes
PRF03342,EMP01015,2024-H1,3,88.9,No,No
PRF03343,EMP02531,2025-H2,3,51.4,No,Yes
PRF03344,EMP01190,2026-H1,2,97.1,No,No
PRF03345,EMP02216,2026-H1,2,8.8,No,No
PRF03346,EMP00878,2024-H1,5,42.3,No,No
PRF03347,EMP00667,2024-H1,4,96.5,No,Yes
PRF03348,EMP02752,2025-H2,3,50.3,No,Yes
PRF03349,EMP00657,2025-H1,3,95.2,No,No
PRF03350,EMP01789,2024-H1,2,47.7,No,Yes
PRF03351,EMP00771,2024-H2,3,72.7,No,No
PRF03352,EMP02412,2024-H2,3,86.0,No,Yes
PRF03353,EMP02032,2024-H1,3,86.4,No,No
PRF03354,EMP02056,2025-H1,3,93.2,No,Yes
PRF03355,EMP02528,2024-H2,2,43.8,No,No
PRF03356,EMP02457,2025-H1,3,59.6,Yes,No
PRF03357,EMP00097,2025-H1,3,40.1,Yes,Yes
PRF03358,EMP01520,2025-H1,3,73.0,No,Yes
PRF03359,EMP03008,2024-H2,3,92.3,No,Yes
PRF03360,EMP01329,2025-H1,5,53.5,No,Yes
PRF03361,EMP00775,2025-H2,4,45.2,No,Yes
PRF03362,EMP00299,2024-H2,4,79.2,No,No
PRF03363,EMP01502,2024-H2,4,45.5,No,No
PRF03364,EMP03000,2024-H2,3,41.2,No,No
PRF03365,EMP95419,2024-H1,3,55.7,No,Yes
PRF03366,EMP01387,2024-H1,3,44.8,Yes,Yes
PRF03367,EMP02573,2026-H1,5,99.6,No,Yes
PRF03368,EMP01595,2026-H1,5,53.8,No,Yes
PRF03369,EMP02440,2024-H2,4,42.5,No,No
PRF03370,EMP02268,2024-H1,1,84.1,No,Yes
PRF03371,EMP02457,2024-H1,2,65.3,No,Yes
PRF03372,EMP01693,2025-H2,4,84.6,No,Yes
PRF03373,EMP03123,2025-H2,1,52.8,No,Yes
PRF03374,EMP00533,2024-H1,3,82.4,No,Yes
PRF03375,EMP01406,2025-H2,4,88.9,No,No
PRF03376,EMP00310,2025-H2,5,44.5,No,No
PRF03377,EMP02579,2024-H2,3,96.7,No,Yes
PRF03378,EMP01541,2025-H2,,95.7,No,No
PRF03379,EMP00370,2025-H1,4,70.4,No,No
PRF03380,EMP01171,2025-H2,4,54.5,No,No
PRF03381,EMP00268,2024-H2,4,92.1,No,Yes
PRF03382,EMP00823,2025-H1,3,46.9,No,Yes
PRF03383,EMP00976,2024-H2,2,83.9,Yes,Yes
PRF03384,EMP02722,2025-H2,,77.4,No,No
PRF03385,EMP00412,2024-H1,4,77.1,No,Yes
PRF03386,EMP00261,2024-H1,3,76.7,No,Yes
PRF03387,EMP02446,2024-H1,4,54.6,No,Yes
PRF03388,EMP00427,2025-H2,3,77.2,Yes,Yes
PRF03389,EMP01030,2025-H1,3,82.7,Yes,Yes
PRF03390,EMP02698,2025-H1,3,96.0,No,Yes
PRF03391,EMP02601,2024-H2,4,63.2,No,No
PRF03392,EMP00587,2026-H1,3,46.8,No,No
PRF03393,EMP01302,2025-H2,4,53.4,No,No
PRF03394,EMP03022,2025-H1,4,46.5,Yes,Yes
PRF03395,EMP01989,2026-H1,4,62.8,No,No
PRF03396,EMP02237,2024-H2,5,83.3,Yes,No
PRF03397,EMP02431,2024-H1,3,40.3,No,Yes
PRF03398,EMP02494,2025-H2,5,41.1,No,No
PRF03399,EMP00127,2025-H2,5,78.0,No,Yes
PRF03400,EMP01404,2024-H1,4,79.5,No,Yes
PRF03401,EMP00457,2025-H1,4,66.5,Yes,Yes
PRF03402,EMP00888,2024-H2,4,66.7,No,Yes
PRF03403,EMP00894,2024-H1,2,72.2,No,Yes
PRF03404,EMP01009,2024-H2,3,89.9,Yes,No
PRF03405,EMP01755,2024-H1,1,91.3,Yes,No
PRF03406,EMP00736,2025-H2,3,93.6,No,No
PRF03407,EMP01738,2024-H2,4,95.7,No,No
PRF03408,EMP02560,2025-H2,4,44.7,No,No
PRF03409,EMP00135,2026-H1,4,86.9,No,No
PRF03410,EMP00140,2026-H1,5,98.1,Yes,Yes
PRF03411,EMP00492,2025-H1,3,92.9,No,Yes
PRF03412,EMP00828,2026-H1,5,98.1,Yes,Yes
PRF03413,EMP00247,2024-H1,3,99.4,No,No
PRF03414,EMP01864,2024-H2,,63.2,No,Yes
PRF03415,EMP02729,2024-H2,3,67.0,No,Yes
PRF03416,EMP01678,2025-H1,2,66.4,No,Yes
PRF03417,EMP01207,2026-H1,4,46.8,No,No
PRF03418,EMP03116,2025-H2,4,65.1,No,Yes
PRF03419,EMP00812,2024-H1,1,67.8,Yes,No
PRF03420,EMP01858,2026-H1,4,90.7,No,No
PRF03421,EMP00920,2025-H2,3,53.2,No,Yes
PRF03422,EMP02224,2026-H1,3,92.8,No,No
PRF03423,EMP01367,2024-H1,5,42.9,No,No
PRF03424,EMP01161,2026-H1,4,48.5,Yes,Yes
PRF03425,EMP01493,2024-H2,3,94.2,No,Yes
PRF03426,EMP02208,2025-H2,4,87.3,Yes,Yes
PRF03427,EMP01190,2024-H2,4,93.4,No,No
PRF03428,EMP01124,2025-H2,5,68.4,No,Yes
PRF03429,EMP02442,2025-H1,4,50.0,No,No
PRF03430,EMP00663,2024-H2,5,80.6,No,Yes
PRF03431,EMP01705,2024-H1,4,57.9,No,No
PRF03432,EMP01676,2024-H2,3,43.5,No,No
PRF03433,EMP02792,2025-H1,5,96.8,No,Yes
PRF03434,EMP02076,2026-H1,3,89.2,No,No
PRF03435,EMP02984,2025-H1,5,69.8,Yes,No
PRF03436,EMP02950,2025-H2,3,78.1,Yes,Yes
PRF03437,EMP01074,2024-H1,5,84.3,Yes,No
PRF03438,EMP01504,2026-H1,,52.4,No,No
PRF03439,EMP00702,2025-H1,3,63.9,No,No
PRF03440,EMP02880,2024-H1,5,47.1,No,No
PRF03441,EMP02274,2024-H1,4,76.1,Yes,No
PRF03442,EMP02653,2024-H1,2,83.3,No,No
PRF03443,EMP00738,2026-H1,3,94.4,No,Yes
PRF03444,EMP01144,2025-H1,3,45.6,No,No
PRF03445,EMP03198,2024-H2,3,99.7,No,No
PRF03446,EMP01985,2025-H2,4,67.2,Yes,No
PRF03447,EMP02677,2025-H2,3,80.7,No,Yes
PRF03448,EMP00139,2025-H2,4,79.9,No,Yes
PRF03449,EMP00304,2025-H2,3,55.5,No,No
PRF03450,EMP02201,2024-H2,3,81.9,No,Yes
PRF03451,EMP00955,2025-H2,3,99.6,No,No
PRF03452,EMP01260,2026-H1,2,76.9,No,Yes
PRF03453,EMP01285,2025-H1,3,56.0,No,No
PRF03454,EMP02822,2024-H1,1,98.3,No,Yes
PRF03455,EMP01486,2025-H1,1,85.4,No,Yes
PRF03456,EMP01599,2025-H1,3,67.7,No,No
PRF03457,EMP02295,2026-H1,4,65.2,No,Yes
PRF03458,EMP02051,2025-H2,3,43.9,No,No
PRF03459,EMP00610,2025-H2,5,87.5,No,No
PRF03460,EMP00892,2024-H2,2,63.0,No,Yes
PRF03461,EMP00307,2026-H1,2,93.5,Yes,No
PRF03462,EMP01507,2025-H2,3,56.4,No,Yes
PRF03463,EMP00783,2024-H1,4,88.6,No,Yes
PRF03464,EMP00491,2024-H2,,66.1,No,No
PRF03465,EMP01756,2025-H2,5,7.3,Yes,Yes
PRF03466,EMP02699,2025-H2,1,96.2,No,No
PRF03467,EMP00052,2025-H1,3,99.3,No,No
PRF03468,EMP02505,2026-H1,3,91.7,No,Yes
PRF03469,EMP01532,2024-H1,3,96.0,No,No
PRF03470,EMP02228,2024-H1,2,65.4,No,Yes
PRF03471,EMP02902,2024-H1,1,87.0,Yes,No
PRF03472,EMP02884,2025-H2,,73.6,No,Yes
PRF03473,EMP00381,2024-H2,5,68.1,No,Yes
PRF03474,EMP00942,2024-H2,3,60.4,Yes,Yes
PRF03475,EMP02915,2024-H2,3,68.6,No,Yes
PRF03476,EMP01740,2024-H1,2,41.9,No,Yes
PRF03477,EMP02814,2025-H1,4,96.8,Yes,No
PRF03478,EMP01321,2025-H1,3,47.1,No,No
PRF03479,EMP00189,2025-H1,4,95.5,No,Yes
PRF03480,EMP02800,2026-H1,5,79.8,Yes,Yes
PRF03481,EMP00053,2025-H2,5,82.5,No,Yes
PRF03482,EMP01592,2024-H1,4,77.3,No,No
PRF03483,EMP02873,2026-H1,4,58.2,No,Yes
PRF03484,EMP01285,2024-H1,3,85.4,No,No
PRF03485,EMP01893,2025-H1,4,69.3,No,Yes
PRF03486,EMP02338,2024-H1,2,42.7,Yes,No
PRF03487,EMP01905,2025-H2,1,94.8,No,Yes
PRF03488,EMP02814,2026-H1,3,66.9,No,No
PRF03489,EMP02781,2024-H1,3,94.3,Yes,Yes
PRF03490,EMP03013,2025-H2,4,54.4,No,No
PRF03491,EMP01135,2024-H2,2,91.4,No,No
PRF03492,EMP02309,2025-H2,4,49.7,No,Yes
PRF03493,EMP01924,2026-H1,2,53.4,No,Yes
PRF03494,EMP02538,2026-H1,3,58.6,No,Yes
PRF03495,EMP91132,2026-H1,4,91.9,No,No
PRF03496,EMP02975,2025-H1,3,89.8,No,No
PRF03497,EMP00353,2026-H1,3,56.5,No,No
PRF03498,EMP00886,2026-H1,3,68.5,No,No
PRF03499,EMP01623,2025-H2,4,40.2,No,Yes
PRF03500,EMP00670,2025-H2,3,46.6,No,No
PRF03501,EMP00332,2025-H1,3,88.8,No,No
PRF03502,EMP02169,2024-H2,3,90.9,No,Yes
PRF03503,EMP01952,2025-H2,3,96.5,No,No
PRF03504,EMP03140,2024-H1,5,95.5,No,Yes
PRF03505,EMP00148,2025-H1,3,81.0,No,No
PRF03506,EMP00675,2025-H2,3,52.8,No,Yes
PRF03507,EMP02695,2024-H1,3,93.0,No,No
PRF03508,EMP02505,2024-H2,5,59.7,No,No
PRF03509,EMP00483,2025-H1,4,74.5,No,No
PRF03510,EMP01029,2024-H2,3,84.4,No,Yes
PRF03511,EMP02974,2025-H2,3,52.5,No,No
PRF03512,EMP02480,2025-H2,4,97.2,No,Yes
PRF03513,EMP01368,2025-H2,5,93.8,No,No
PRF03514,EMP02505,2026-H1,3,96.7,No,Yes
PRF03515,EMP02036,2026-H1,4,43.2,No,Yes
PRF03516,EMP02630,2024-H2,3,50.1,No,No
PRF03517,EMP02388,2025-H2,1,68.5,No,No
PRF03518,EMP02941,2025-H1,3,76.4,No,Yes
PRF03519,EMP02865,2025-H2,4,58.6,No,No
PRF03520,EMP03020,2025-H1,4,87.7,No,No
PRF03521,EMP02815,2025-H2,5,82.4,No,Yes
PRF03522,EMP02428,2025-H2,4,85.2,Yes,No
PRF03523,EMP00650,2025-H1,4,50.0,Yes,No
PRF03524,EMP00329,2026-H1,3,56.8,No,Yes
PRF03525,EMP01201,2025-H2,5,81.6,Yes,No
PRF03526,EMP01950,2025-H2,5,67.6,No,Yes
PRF03527,EMP02880,2025-H1,1,62.5,Yes,No
PRF03528,EMP02029,2025-H1,5,61.3,No,Yes
PRF03529,EMP01155,2026-H1,3,90.7,No,Yes
PRF03530,EMP03166,2025-H2,4,71.3,No,Yes
PRF03531,EMP01015,2025-H1,1,91.2,No,Yes
PRF03532,EMP02053,2026-H1,3,84.6,No,Yes
PRF03533,EMP00923,2024-H2,,46.7,No,No
PRF03534,EMP02412,2025-H2,,99.6,No,No
PRF03535,EMP02813,2024-H2,4,93.3,Yes,No
PRF03536,EMP01041,2024-H2,3,50.7,No,Yes
PRF03537,EMP00882,2025-H1,4,63.8,No,No
PRF03538,EMP01603,2024-H2,3,91.6,No,Yes
PRF03539,EMP00518,2026-H1,2,88.6,No,No
PRF03540,EMP00986,2024-H2,4,57.2,No,Yes
PRF03541,EMP01161,2024-H2,,77.0,No,Yes
PRF03542,EMP00030,2024-H1,3,49.8,No,No
PRF03543,EMP01000,2026-H1,5,58.2,Yes,Yes
PRF03544,EMP02643,2024-H1,4,70.8,No,No
PRF03545,EMP01558,2025-H1,3,78.7,No,Yes
PRF03546,EMP01441,2024-H2,4,41.8,No,No
PRF03547,EMP02416,2025-H1,5,65.0,No,Yes
PRF03548,EMP00136,2024-H1,4,47.7,No,No
PRF03549,EMP02055,2024-H2,4,43.6,Yes,Yes
PRF03550,EMP01779,2026-H1,3,92.3,No,No
PRF03551,EMP02411,2025-H2,5,6.4,No,No
PRF03552,EMP01584,2026-H1,3,52.8,No,No
PRF03553,EMP01769,2024-H1,4,52.8,No,No
PRF03554,EMP00279,2024-H1,3,65.9,No,No
PRF03555,EMP01748,2024-H1,3,60.6,No,Yes
PRF03556,EMP02607,2024-H2,3,48.0,No,Yes
PRF03557,EMP00263,2025-H2,2,69.9,No,Yes
PRF03558,EMP02111,2024-H2,4,74.5,Yes,Yes
PRF03559,EMP01239,2026-H1,3,55.6,No,No
PRF03560,EMP02804,2024-H1,4,76.1,No,Yes
PRF03561,EMP02914,2025-H2,4,0.2,No,Yes
PRF03562,EMP02577,2024-H1,5,78.5,No,No
PRF03563,EMP01537,2025-H2,3,60.3,Yes,Yes
PRF03564,EMP01608,2024-H1,4,64.8,No,Yes
PRF03565,EMP02718,2025-H2,3,84.1,Yes,Yes
PRF03566,EMP02310,2026-H1,5,65.2,No,Yes
PRF03567,EMP02851,2026-H1,4,58.3,Yes,Yes
PRF03568,EMP01957,2025-H1,5,55.9,No,Yes
PRF03569,EMP00360,2025-H1,5,77.1,No,Yes
PRF03570,EMP02770,2024-H1,4,95.5,Yes,No
PRF03571,EMP01941,2025-H1,3,60.0,No,No
PRF03572,EMP02525,2025-H1,2,77.8,No,No
PRF03573,EMP00395,2026-H1,2,98.3,No,Yes
PRF03574,EMP01262,2024-H2,4,63.1,No,No
PRF03575,EMP00220,2026-H1,4,73.5,No,Yes
PRF03576,EMP01620,2024-H1,4,66.4,No,No
PRF03577,EMP01216,2025-H2,3,52.9,No,No
PRF03578,EMP01086,2025-H1,3,61.3,Yes,Yes
PRF03579,EMP00630,2024-H1,4,56.6,No,No
PRF03580,EMP02517,2025-H1,,85.9,No,No
PRF03581,EMP00433,2024-H1,4,79.7,No,Yes
PRF03582,EMP00358,2026-H1,4,68.8,Yes,No
PRF03583,EMP02721,2024-H2,3,40.3,No,No
PRF03584,EMP01789,2025-H2,3,88.6,No,No
PRF03585,EMP00756,2024-H1,4,91.7,No,No
PRF03586,EMP00980,2024-H1,4,61.2,No,Yes
PRF03587,EMP02059,2025-H2,3,60.8,No,Yes
PRF03588,EMP01435,2024-H1,,59.0,No,Yes
PRF03589,EMP00173,2024-H1,3,69.6,No,Yes
PRF03590,EMP02648,2025-H1,2,77.8,No,No
PRF03591,EMP01290,2025-H2,4,84.8,No,Yes
PRF03592,EMP01760,2025-H2,4,47.8,Yes,Yes
PRF03593,EMP02113,2025-H1,5,88.7,No,No
PRF03594,EMP01182,2025-H1,3,66.2,No,Yes
PRF03595,EMP01985,2025-H1,4,93.7,No,No
PRF03596,EMP01946,2025-H2,4,53.8,No,Yes
PRF03597,EMP02620,2025-H1,3,85.9,No,No
PRF03598,EMP02593,2026-H1,5,54.4,Yes,No
PRF03599,EMP00551,2025-H1,3,89.4,No,No
PRF03600,EMP00218,2024-H2,3,74.6,No,No
PRF03601,EMP02435,2025-H1,3,51.4,No,Yes
PRF03602,EMP00006,2024-H2,3,48.6,No,Yes
PRF03603,EMP01301,2026-H1,1,53.1,No,Yes
PRF03604,EMP01379,2024-H2,2,49.5,No,Yes
PRF03605,EMP01082,2024-H1,3,87.3,No,No
PRF03606,EMP01610,2024-H1,5,54.2,No,No
PRF03607,EMP00293,2024-H2,4,94.1,No,Yes
PRF03608,EMP01820,2024-H2,,45.9,No,No
PRF03609,EMP01367,2026-H1,3,64.8,No,Yes
PRF03610,EMP02453,2026-H1,2,57.4,No,Yes
PRF03611,EMP02786,2025-H1,5,96.7,No,Yes
PRF03612,EMP00383,2025-H2,3,85.7,No,No
PRF03613,EMP02590,2024-H1,3,63.7,No,Yes
PRF03614,EMP01919,2025-H2,3,53.8,No,No
PRF03615,EMP00652,2025-H2,3,54.4,No,No
PRF03616,EMP00900,2026-H1,4,94.9,Yes,Yes
PRF03617,EMP02700,2024-H2,2,75.5,No,Yes
PRF03618,EMP01049,2025-H1,3,41.3,No,No
PRF03619,EMP01199,2024-H1,3,68.3,No,Yes
PRF03620,EMP02436,2025-H2,4,90.6,No,No
PRF03621,EMP98607,2024-H1,5,75.9,No,Yes
PRF03622,EMP02637,2026-H1,2,91.0,No,No
PRF03623,EMP01678,2025-H2,1,67.0,No,No
PRF03624,EMP00200,2025-H1,3,48.3,No,No
PRF03625,EMP00824,2026-H1,5,95.9,No,Yes
PRF03626,EMP02596,2024-H2,,57.0,No,No
PRF03627,EMP01215,2024-H2,4,59.5,No,Yes
PRF03628,EMP01475,2026-H1,4,59.9,No,Yes
PRF03629,EMP00416,2024-H1,2,72.3,No,Yes
PRF03630,EMP00110,2025-H2,3,66.0,No,No
PRF03631,EMP02628,2024-H2,4,0.8,No,No
PRF03632,EMP03126,2026-H1,3,63.2,No,No
PRF03633,EMP01564,2025-H2,4,71.7,No,Yes
PRF03634,EMP01449,2024-H1,4,64.8,No,Yes
PRF03635,EMP00705,2024-H1,4,65.6,No,Yes
PRF03636,EMP02409,2024-H1,4,72.8,No,Yes
PRF03637,EMP01824,2024-H1,4,79.3,No,Yes
PRF03638,EMP02702,2024-H1,3,75.5,No,No
PRF03639,EMP02159,2026-H1,3,50.9,Yes,Yes
PRF03640,EMP00676,2025-H1,3,42.5,No,Yes
PRF03641,EMP02570,2024-H1,5,99.0,No,No
PRF03642,EMP00594,2024-H2,3,70.3,No,Yes
PRF03643,EMP03094,2026-H1,5,53.1,Yes,Yes
PRF03644,EMP02376,2024-H2,3,70.1,Yes,Yes
PRF03645,EMP01142,2024-H2,3,74.6,No,Yes
PRF03646,EMP00139,2024-H2,2,50.6,No,No
PRF03647,EMP01525,2024-H1,4,91.4,No,No
PRF03648,EMP00554,2024-H1,5,55.9,No,No
PRF03649,EMP03175,2026-H1,4,72.6,No,No
PRF03650,EMP02783,2025-H2,2,47.9,No,Yes
PRF03651,EMP00383,2024-H2,5,99.0,No,No
PRF03652,EMP01006,2026-H1,4,63.8,Yes,No
PRF03653,EMP00652,2024-H1,4,68.3,Yes,Yes
PRF03654,EMP02736,2025-H2,4,94.3,Yes,No
PRF03655,EMP00561,2024-H1,3,75.0,Yes,Yes
PRF03656,EMP01304,2025-H1,4,99.2,No,No
PRF03657,EMP03162,2024-H1,3,49.6,No,No
PRF03658,EMP02257,2025-H2,3,93.6,No,Yes
PRF03659,EMP00252,2025-H1,4,95.3,No,Yes
PRF03660,EMP02189,2026-H1,3,98.3,Yes,No
PRF03661,EMP01834,2025-H2,2,55.5,Yes,Yes
PRF03662,EMP02884,2025-H2,4,76.0,No,No
PRF03663,EMP00651,2025-H2,3,77.0,No,No
PRF03664,EMP01940,2024-H1,5,40.7,No,Yes
PRF03665,EMP01704,2025-H1,2,51.8,Yes,No
PRF03666,EMP02222,2024-H1,4,66.6,No,No
PRF03667,EMP00702,2026-H1,3,85.5,No,Yes
PRF03668,EMP02546,2025-H1,4,96.2,Yes,No
PRF03669,EMP00855,2024-H1,3,41.3,No,Yes
PRF03670,EMP02322,2025-H1,4,55.4,No,No
PRF03671,EMP01617,2026-H1,4,71.1,Yes,Yes
PRF03672,EMP01525,2026-H1,2,93.8,No,No
PRF03673,EMP91077,2026-H1,5,55.5,No,No
PRF03674,EMP00379,2024-H2,4,57.6,No,No
PRF03675,EMP03146,2025-H2,4,53.7,No,Yes
PRF03676,EMP00648,2025-H1,3,51.1,No,No
PRF03677,EMP00108,2024-H2,4,79.3,No,No
PRF03678,EMP03000,2025-H1,1,51.5,No,No
PRF03679,EMP00392,2025-H2,4,43.2,No,Yes
PRF03680,EMP02530,2025-H1,4,46.5,No,No
PRF03681,EMP02639,2025-H2,4,92.3,No,No
PRF03682,EMP95335,2024-H1,4,74.7,No,Yes
PRF03683,EMP00578,2025-H2,3,92.0,No,No
PRF03684,EMP00921,2024-H1,3,77.5,No,Yes
PRF03685,EMP00269,2024-H1,,50.8,Yes,No
PRF03686,EMP03160,2024-H1,5,72.1,Yes,No
PRF03687,EMP02967,2025-H2,3,55.6,No,Yes
PRF03688,EMP02456,2024-H1,2,89.8,No,No
PRF03689,EMP01644,2025-H2,3,62.0,No,No
PRF03690,EMP01597,2024-H1,3,85.1,No,Yes
PRF03691,EMP01318,2026-H1,4,50.8,No,Yes
PRF03692,EMP02594,2026-H1,,68.2,No,Yes
PRF03693,EMP01783,2024-H2,3,99.8,No,Yes
PRF03694,EMP01663,2025-H2,3,53.7,No,No
PRF03695,EMP01731,2026-H1,4,95.6,Yes,Yes
PRF03696,EMP02411,2024-H1,3,66.2,No,No
PRF03697,EMP02544,2024-H2,4,98.8,No,No
PRF03698,EMP01184,2025-H2,1,65.8,No,Yes
PRF03699,EMP02985,2025-H1,5,92.3,Yes,No
PRF03700,EMP03050,2025-H2,4,57.7,No,No
PRF03701,EMP02606,2025-H2,3,54.4,No,No
PRF03702,EMP02982,2025-H2,4,43.2,No,No
PRF03703,EMP03127,2024-H1,3,65.8,No,Yes
PRF03704,EMP01182,2025-H1,5,88.5,No,Yes
PRF03705,EMP00294,2024-H1,3,94.7,No,No
PRF03706,EMP01572,2024-H1,5,89.7,No,Yes
PRF03707,EMP01570,2025-H2,4,48.0,Yes,Yes
PRF03708,EMP00491,2024-H1,5,91.6,No,No
PRF03709,EMP01317,2024-H2,3,58.2,No,Yes
PRF03710,EMP01729,2024-H2,5,6.2,No,Yes
PRF03711,EMP01591,2024-H2,4,79.4,Yes,No
PRF03712,EMP00448,2025-H2,4,59.4,No,No
PRF03713,EMP00903,2026-H1,5,93.7,No,Yes
PRF03714,EMP03122,2024-H1,3,71.3,No,Yes
PRF03715,EMP02021,2024-H1,3,62.0,Yes,Yes
PRF03716,EMP00117,2025-H1,3,91.9,No,No
PRF03717,EMP02194,2024-H1,3,72.0,No,No
PRF03718,EMP03014,2024-H1,5,80.2,No,Yes
PRF03719,EMP01448,2024-H2,4,47.1,No,Yes
PRF03720,EMP02347,2024-H1,4,62.7,No,No
PRF03721,EMP01777,2024-H1,4,87.4,No,No
PRF03722,EMP01732,2024-H1,3,92.3,No,No
PRF03723,EMP02094,2025-H1,5,45.7,No,Yes
PRF03724,EMP01965,2025-H1,5,79.5,Yes,Yes
PRF03725,EMP96235,2024-H1,3,75.4,No,Yes
PRF03726,EMP01819,2024-H2,3,55.9,No,Yes
PRF03727,EMP00088,2025-H1,5,61.7,No,No
PRF03728,EMP02396,2024-H2,3,82.4,No,Yes
PRF03729,EMP01476,2024-H1,2,65.6,Yes,Yes
PRF03730,EMP00465,2024-H2,3,65.5,No,Yes
PRF03731,EMP00795,2024-H2,3,59.0,No,No
PRF03732,EMP00445,2026-H1,3,45.8,Yes,Yes
PRF03733,EMP03075,2024-H1,4,62.7,Yes,No
PRF03734,EMP00130,2026-H1,4,40.2,No,Yes
PRF03735,EMP02946,2025-H1,4,72.1,No,Yes
PRF03736,EMP00226,2024-H1,3,80.8,No,No
PRF03737,EMP02363,2025-H1,3,85.4,No,No
PRF03738,EMP00007,2025-H1,3,70.6,Yes,Yes
PRF03739,EMP00011,2025-H1,5,91.3,No,Yes
PRF03740,EMP02895,2024-H1,4,76.8,No,Yes
PRF03741,EMP00222,2025-H2,4,80.7,No,No
PRF03742,EMP01119,2025-H1,2,95.5,No,Yes
PRF03743,EMP00866,2025-H2,3,96.1,No,Yes
PRF03744,EMP00521,2024-H1,4,41.8,No,Yes
PRF03745,EMP00282,2025-H2,2,99.9,No,No
PRF03746,EMP01609,2026-H1,3,73.4,No,Yes
PRF03747,EMP01141,2024-H2,2,42.9,No,Yes
PRF03748,EMP01757,2024-H2,3,86.4,Yes,No
PRF03749,EMP02800,2024-H1,3,78.1,No,Yes
PRF03750,EMP02807,2024-H1,5,72.8,Yes,Yes
PRF03751,EMP01129,2026-H1,5,51.6,No,Yes
PRF03752,EMP02846,2025-H2,4,93.7,No,No
PRF03753,EMP00297,2026-H1,3,81.4,No,Yes
PRF03754,EMP02281,2026-H1,3,91.0,No,No
PRF03755,EMP02717,2025-H2,3,71.6,No,Yes
PRF03756,EMP00488,2025-H1,2,59.4,No,No
PRF03757,EMP02931,2024-H1,1,47.2,No,No
PRF03758,EMP02102,2024-H1,3,99.2,No,Yes
PRF03759,EMP00212,2024-H1,4,63.4,No,No
PRF03760,EMP01461,2024-H1,3,99.3,No,No
PRF03761,EMP01949,2024-H1,2,89.8,No,Yes
PRF03762,EMP01165,2025-H1,5,77.3,No,Yes
PRF03763,EMP02223,2025-H2,5,82.4,No,Yes
PRF03764,EMP02564,2026-H1,4,63.0,No,No
PRF03765,EMP02815,2026-H1,5,47.1,No,Yes
PRF03766,EMP91861,2025-H1,4,75.6,No,No
PRF03767,EMP01196,2025-H2,3,59.2,No,Yes
PRF03768,EMP02716,2025-H2,3,73.8,No,No
PRF03769,EMP00746,2024-H1,3,50.4,No,No
PRF03770,EMP00478,2024-H1,3,77.3,No,Yes
PRF03771,EMP92800,2026-H1,3,51.4,Yes,Yes
PRF03772,EMP02730,2025-H2,3,82.4,No,Yes
PRF03773,EMP00984,2024-H1,3,98.2,No,Yes
PRF03774,EMP02204,2024-H2,3,41.8,Yes,Yes
PRF03775,EMP00222,2025-H2,5,55.0,No,No
PRF03776,EMP00495,2024-H1,2,95.9,No,Yes
PRF03777,EMP02241,2025-H2,4,80.5,No,Yes
PRF03778,EMP02720,2024-H2,3,88.5,No,No
PRF03779,EMP01050,2026-H1,3,96.4,No,No
PRF03780,EMP01154,2024-H2,3,46.6,No,Yes
PRF03781,EMP01849,2026-H1,3,71.1,Yes,Yes
PRF03782,EMP00170,2025-H2,2,43.1,No,No
PRF03783,EMP00981,2025-H2,1,87.8,No,No
PRF03784,EMP00628,2025-H2,2,60.6,Yes,No
PRF03785,EMP01693,2024-H2,5,46.7,No,No
PRF03786,EMP02188,2026-H1,4,53.5,No,Yes
PRF03787,EMP00705,2024-H1,4,67.4,No,Yes
PRF03788,EMP02270,2024-H1,4,76.7,Yes,No
PRF03789,EMP00719,2024-H2,3,59.4,No,No
PRF03790,EMP02654,2025-H2,4,40.6,Yes,Yes
PRF03791,EMP00827,2026-H1,1,41.9,No,No
PRF03792,EMP01613,2026-H1,3,91.5,No,No
PRF03793,EMP01078,2025-H2,4,67.2,No,No
PRF03794,EMP02706,2026-H1,2,98.8,No,Yes
PRF03795,EMP00218,2026-H1,5,61.7,Yes,No
PRF03796,EMP00178,2026-H1,5,95.8,Yes,Yes
PRF03797,EMP02284,2025-H1,3,56.4,No,Yes
PRF03798,EMP03146,2024-H2,2,53.3,No,No
PRF03799,EMP03185,2025-H1,4,46.7,No,Yes
PRF03800,EMP01802,2024-H1,5,80.1,No,Yes
PRF03801,EMP02723,2025-H2,3,64.0,No,No
PRF03802,EMP02681,2024-H1,3,74.7,No,No
PRF03803,EMP01336,2025-H2,1,74.2,No,No
